,prod_id,images,string
507,610edc0df3a2e90043d6b8e4,"['ltO2hZ5aPqHsS1D', 'kifGqTmBhukDLlO', 'dghl6bH8Lbwt-hT', 'ykiJg0HQI-yaZJY', 'povSSXvotrwMUpm', 'VhCjevjefLCDWdq', '3WkoXAzz6C_LvCr', 'vcAwA4g42tZsN_C', 'ZnB4nQADnhqJQQ7']",free people womens multicolor alani printed mid rise cutoff shorts size 25womenfree people womens multicolor alani printed mid rise cutoff shorts size 25   brand  free people  category  women 
508,61115bdd5c0e010051334967,"['wjNVN4OuOw1ijvJ', '2UYBHFeTIIVMvJE', 'zKoJut8XL5Lr2fW', 'E6i4qQwRvgmnnHN', '5RlNt7P7_XbWt6S', 'XYIsUpI8ck6hbDH', 'aV-w2Civyiiqrv5', 'NBymo7GHUqqREJV']",bdg womens pinup super high rise blue regular fit cut off denim shorts size 30 wbdg womens pinup super high rise blue regular fit cut off denim shorts size 30 w   
509,60423c367cb2b66f1baa5831,"['f6b8e370ed4170a6157bfile.jpeg', '9a708a0bebf748ecee30file.jpeg', '1f75443248566d608c59file.jpeg', '25cacc78fdc43471ff1ffile.jpeg', 'd210619c5422c8b4f1e1file.jpeg', 'd2d5c5aca74502ea0cbefile.jpeg', None, None, None, None, None, None]",womenhollister womens pleated abstract elastic black white skort shorts sz xs (x-46)  category  women hollister womens pleated abstract elastic black white skort shorts sz xs (x-46)
510,603530197eb7514eda84574a,"['58b821c52615a2f85338blob', '616782bf4bec04500158blob', '3ab9f445b036530042bdblob', 'c754bb0aef9e157a6fe2blob', '7a889c4c3bb76ad88769blob', '8b205b2f3857ce7795cdblob', '3ab3c3446b48f5c65b74blob', '588b436f192865de66aeblob', '64b52eebe08bd5ad4085blob', None, None, None]","adidas womens black polyester climalite response athletic shorts size large adidas womens black polyester climalite response athletic shorts size large 

"
511,603eb0147cb2b66f1baa15c7,"['1ba39f5706c6932661b8blob', 'f1a72ac728b0c9985cc0blob', 'dc8c2a6f2e435117ea0eblob', '86ead8b9d6532f63509dblob', '5954aa7d5a471780fb64blob', '8127227ee77387cfd611blob', 'a1bafa8250dc8edfae04blob', '077900178a012d4c38c8blob', '97331bc4554b7222f155blob', None, None, None]",levis womens blue cropped stretch cuffed bermuda denim jeans shorts size 16 rlevis womens blue cropped stretch cuffed bermuda denim jeans shorts size 16 r  
512,61572327f7e4190041f00dbd,"['1633100582900-default_image.jpg', '1633100582901-brand_image.jpg', '1633100582902-model_image.jpg', '1633100582903-side1_image.jpg', '1633100582904-side2_image.jpg', '1633100582904-front_image.jpg', '1633100582905-back_image.jpg', '1633100582905-condition1_image.jpg']",sonoma life style womens blue the original straight denim jeans size 4 shortsonoma life style womens blue the original straight denim jeans size 4 short   
513,615b09c01d1f1d00465e0594,"['1633356223309-default_image.jpg', '1633356223310-brand_image.jpg', '1633356223310-model_image.jpg', '1633356223311-side1_image.jpg', '1633356223311-side2_image.jpg', '1633356223311-front_image.jpg', '1633356223312-back_image.jpg', '1633356223312-condition1_image.jpg', '1633356223312-condition2_image.jpg']",cato est 1946 womens beige striped elastic waist pull on shorts size 22/24wcato est 1946 womens beige striped elastic waist pull on shorts size 22%2f24w   
514,615b10b01d1f1d00465e07ba,"['1633357999611-default_image.jpg', '1633357999611-brand_image.jpg', '1633357999612-model_image.jpg', '1633357999612-side1_image.jpg', '1633357999612-side2_image.jpg', '1633357999613-front_image.jpg', '1633357999613-back_image.jpg', '1633357999614-condition1_image.jpg']",levi's womens pink casual flat front stretch regular fit mom shorts size 30levi's womens pink casual flat front stretch regular fit mom shorts size 30   
515,604bb7cde4293a7de460a9c7,"['3970e1984f5f55377d43blob', '36fde2efa9f9b9f5bc3fblob', None, None, None, 'b99bc5d9b62e848a45d2blob', '235396b26daf8a72852ablob', '488550ee3d0a0f92c522blob', None, None, None, '83bbc833ee6158bf4e7dblob']",levis womens boyfriend skinny blue cotton blend cut off denim shorts sz 30 x 32  brand  levi's  thank you for looking at our products levis womens boyfriend skinny blue cotton blend cut off denim shorts sz 30 x 32
516,60511106071b4f00193d2be0,"['516QFGnAdI5X5HY', 'O8lX_TnOSfQ6ejt', 'MxddX4sb1YoECzu', None, 'lH_u0vM1996pDxs', None, 'N3SvyBa1XiSUCFw', 'owKwrridnZCPNtA', None, None, None, None]",nike womens green white comfort geomatric dri fit running shorts size small   thank you for looking at our products nike womens green white comfort geomatric dri fit running shorts size small
517,6052c6f3a2605d00125e77b0,"['COKFtEpO2avAviz', 'g8JUN_IHtiL9yMy', 'M99TW3sTKycaB5X', 'L1eAO3Fy16nmi77', 'b54KCF7GTmaztuC', 'OpH1VGO3YdHGYM4', 'K_E7RVuPuiyRbut', 'vlsFntxwoJ6sbhR', 'Cr3gma5P_0-YVv8', None, None, None]",womenlots of two under amour womens orange yellow semi fitted shorts size sx  category  women  thank you for looking at our products lots of two under amour womens orange yellow semi fitted shorts size sx
518,6052c76a4b86f200121a777f,"['_nSXtDxqV-5LbJB', 'JOfkA76TeHTLaoS', 'nLnz-hl8APfLoAm', None, None, None, 'CxPsBCuEYj6f2F-', None, None, None, None, None]",womennike womens white blue drawstring closure running athletic shorts size xs  brand  nike category  women  thank you for looking at our products nike womens white blue drawstring closure running athletic shorts size xs
519,60882fbca4f63c00121761e1,"['xwPQXaGj3cASYT6', 'KDl3_kS7TldVM6G', '0aUY5ypkN_MAFZk', None, None, None, None, None, None, None, None, 'hUGHvYGghRnDeu5']",womenno boundaries womens green casual camo high rise mom fit cotton shorts size 5  category  women  thank you for looking at our products no boundaries womens green casual camo high rise mom fit cotton shorts size 5
520,608b1d9e8f832400122b2b96,"['h3TpGppGT_M2FCv', 'wieiIcVEZb9uACO', 'WyARHtEbFH0atvZ', 'fReUD-6vQ0Hml4I', 'xzp2mi0pkzcCSr8', None, None, None, None, None, None, None]",womenassets spanx womens black 10125r mid thigh shaping shorts shapewear size 1x  category  women  thank you for looking at our products assets spanx womens black 10125r mid thigh shaping shorts shapewear size 1x
521,6029d1da7eb7514eda83ab18,"['f5cb6508a7407323cf1eblob', 'aa05828c6c0ec35403ebblob', '6a7e85af048865801b4ablob', '9ea7e76b54907449247fblob', 'a0a1a9daa1649e20d55ablob', '22ec023ca432388507a6blob', '5f8cf5b8b6f94316aaf1blob', '7bf95f030b7548f2e72bblob', None, None, None, None]","womenrock revival kai bermuda flap pockets blue denim jeans shorts womens 28

brand: rock revival
model: kai bermuda 
category: women

offers encouraged! thank you for shopping tamsin's threads!
rock revival kai bermuda flap pockets blue denim jeans shorts womens 28"
522,602a01627eb7514eda83ad2a,"['fd87eb5d0233a08a8a1cblob', '47ad39ab6b4bf38a3a2ablob', '340a79db12d29359966ablob', '56c1baad356fb96e6d11blob', '7b8c6d1b687cf9e357e9blob', '372d481b85b2b3737119blob', None, None, None, None, None, None]","womenwild fable high rise flat front button denim black shorts womens 16/33 r

brand: wild fable
model: high rise short
category: women

offers encouraged! thank you for shopping tamsin's threads!
wild fable high rise flat front button denim black shorts womens 16/33 r"
523,602c551f7eb7514eda83ce7a,"['2dc56e8ff30f5944f731blob', '7e0bfef2bdb8cadc45cfblob', '50618638858594d5b6bablob', '8cbd0e3aa3a36f17b2cbblob', 'ad96cd9287aad0263e7cblob', 'b08bc8a03295fdae74b0blob', 'f5c85f23669579b0cd90blob', None, None, None, None, None]","womenlevi's mid rise dark wash cotton stretch blue bermuda shorts womens size 24

brand: levi's 
model: bermuda short 
category: women

offers encouraged! thank you for shopping tamsin's threads!
levi's mid rise dark wash cotton stretch blue bermuda shorts womens size 24"
524,602c75037eb7514eda83d005,"['0aa0e830efd56023290fblob', 'c439fb9ad0ecb61130e1blob', '7ed57541ea96f113b46cblob', '1aa4ffbbe1b41e0f2ceablob', '484952f7c1d8d7468572blob', '2109e892643a847e2d80blob', '54783510a6de7afcd000blob', None, None, None, None, None]","womenvintage lee high rise light wash denim blue mom shorts womens size 14 medium

brand: lee 
model: vintage mom jeans
category: women

offers encouraged! thank you for shopping tamsin's threads!
vintage lee high rise light wash denim blue mom shorts womens size 14 medium"
525,602f20e27eb7514eda83feee,"['8979fb08e79aa70eca35blob', '501474d74003a406c694blob', 'b30da479b58ffd2b5d2cblob', '923cb1414b6a88840541blob', '43c092503a564deeddc0blob', '44babf1a1e96bdeae896blob', '6675513cbd61beaf68efblob', '8baaa9acdbd995b17bf1blob', None, None, None, None]",womennobull atheltic gym comfort pace black activewear shorts womens size large  brand  nobull model  pace category  women waist  32 rise  8 inseam  2  offers encouraged! thank you for shopping tamsin's threads! nobull atheltic gym comfort pace black activewear shorts womens size large
526,603e836b7cb2b66f1baa1269,"['f281ef12be27e72d9b75blob', '0a40555c37ca60326756blob', '0a2510ffa3306ced1904blob', '5fff7d70b68d66e44b52blob', '5a8b7e4432f9fc7b566fblob', 'ec9b69a7ed4555a94b31blob', None, None, None, None, None, None]",womenpatagonia outdoors mid rise dark wash olive green bermuda shorts womens  brand  patagonia model  outdoor shorts category  women waist  32 rise  9 inseam  3.5  offers encouraged! thank you for shopping tamsin's threads! patagonia outdoors mid rise dark wash olive green bermuda shorts womens
527,60d6303d734e1720881859bd,"['IxBmIZdumPPrDN-', 'x3bivEfkl1FAQl6', 'TlMS4yyoRghHF-n', '6Ngjh2oGDblKxip', '7f0XkMFhrx6nYjS', '9rfkdbM_lNuTUSi', 'd7hvwtgJfF1Q1pe']",assos womens mille gt half slim fit stretch black cycling shorts size xxl assos womens mille gt half slim fit stretch black cycling shorts size xxl     attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
528,61588ad33e6377002b4f7e81,"['1633192658890-default_image.jpg', '1633192658896-brand_image.jpg', '1633192658897-model_image.jpg', '1633192658898-side1_image.jpg', '1633192658898-side2_image.jpg', '1633192658900-front_image.jpg', '1633192658900-back_image.jpg', '1633192658901-condition1_image.jpg']",oner active womens classic fit seamless mineral green biker shorts size xsmalloner active womens classic fit seamless mineral green biker shorts size xsmall    attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
529,6159e67d28e5ab003173cc09,"['1633281661131-default_image.jpg', '1633281661136-brand_image.jpg', '1633281661137-model_image.jpg', '1633281661137-side1_image.jpg', '1633281661137-side2_image.jpg', '1633281661138-front_image.jpg', '1633281661139-back_image.jpg']",aerie womens offline goals high rise stretchable black biker shorts size medium aerie womens offline goals high rise stretchable black biker shorts size medium     attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
530,6159e73128e5ab003173cc14,"['1633281840330-default_image.jpg', '1633281840336-brand_image.jpg', '1633281840336-model_image.jpg', '1633281840337-side1_image.jpg', '1633281840338-side2_image.jpg', '1633281840338-front_image.jpg', '1633281840338-back_image.jpg', '1633281840339-condition1_image.jpg']",all access womens elastic waist activewear rave run black athletic shorts sz xsall access womens elastic waist activewear rave run black athletic shorts sz xs    attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
531,6159ee7328e5ab003173ccf0,"['1633283699196-default_image.jpg', '1633283699201-brand_image.jpg', '1633283699202-model_image.jpg', '1633283699203-side1_image.jpg', '1633283699203-side2_image.jpg', '1633283699204-front_image.jpg', '1633283699206-back_image.jpg', '1633283699206-condition1_image.jpg', '1633283699207-condition2_image.jpg']",lunya womens 2 piece shorts long sleeve top black pajama set size small lunya womens 2 piece shorts long sleeve top black pajama set size small     attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
532,6159f8eb28e5ab003173ce51,"['1633286378621-default_image.jpg', '1633286378627-brand_image.jpg', '1633286378628-model_image.jpg', '1633286378628-side1_image.jpg', '1633286378629-side2_image.jpg', '1633286378629-front_image.jpg', '1633286378629-back_image.jpg', '1633286378630-condition1_image.jpg', '1633286378630-condition2_image.jpg']",bebe sleepwear womens logo print black top and shorts pajama set size mediumbebe sleepwear womens logo print black top and shorts pajama set size medium    attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
533,615baae90e4b24002bb95aca,"['1633397480282-default_image.jpg', '1633397480290-brand_image.jpg', '1633397480291-model_image.jpg', '1633397480291-side1_image.jpg', '1633397480292-side2_image.jpg', '1633397480292-front_image.jpg', '1633397480292-back_image.jpg', '1633397480293-condition1_image.jpg', '1633397480293-condition2_image.jpg']",american eagle outfitters womens stretch highest rise black mom shorts size 8 womenamerican eagle outfitters womens stretch highest rise black mom shorts size 8    category  women  attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
534,615babc10e4b24002bb95ad5,"['1633397696454-default_image.jpg', '1633397696464-brand_image.jpg', '1633397696464-model_image.jpg', '1633397696465-side1_image.jpg', '1633397696467-side2_image.jpg', '1633397696468-front_image.jpg', '1633397696468-back_image.jpg', '1633397696469-condition1_image.jpg']",o'neill womens saltwater solids stretch 3'' pockets black board shorts size 7o'neill womens saltwater solids stretch 3'' pockets black board shorts size 7    attention buyer%3b  please read   returns may be accepted if%3b product is defective%2c or an error of the seller occurs. the seller will accept the return and pay return shipping costs.   **we are not a retail store or a wholesaler%2c most of our items are one of a kind. returns or exchanges are usually not an option. please be sure you are purchasing the desired size as returns are not accepted. in certain situations%2c such as an error on sellers part%2c a return will be accepted or%2c if available%2c an exchange. if the buyer requests a return within 3 days of receiving item. a return maybe accepted if%3b product is in new%2c unworn and all original tags and packaging is attached and included. the buyer must pay the return shipping and a 10%25 restocking fee will apply.   if a returns is accepted and if the product does not fit as expected and product is in new condition and has not been worn.  however%2c the seller will not pay for the return shipping costs. the buyer is responsible to notify seller within 3 days of receiving product.  if return is accepted%2c the buyer will be responsible to pay all return shipping costs. once the returned product is received and inspected (must be in new condition and not worn)%2c a refund may be refunded at the purchased amount less 10%25 restocking fee.  
535,60873c65a4f63c0012175fc7,"['3Wq9l6FZt2OHx68', 'U1RYel7gmVT344m', 'MIriAVKE4gP3aRH', 'wI3OWueQ2ngJQkU', 'xiuKKMZguTTcLtw', None, None, None, None, None, None, None]",womenhollister womens midi short denim cut off distressed shorts light wash 26 size 3  brand  hollister model  midi short category  women waist  3 inseam  4 waist  3 inseam  4 hollister womens midi short denim cut off distressed shorts light wash 26 size 3
536,60873d25a4f63c0012175fc9,"['MS_0Zkt2ySjSVsk', '6yL0JENM0R_Tydf', 'alS69bCNz4C-60I', 'zs4zo-dGAVQrJ69', 'Gagk2OalrGEXbck', 'xg3cDEUT8qe_FJV', 'tcvqdNACET6ifpf', 'wCvMLKESHzyw5Vn', None, None, None, None]",womenamerican eagle womens gray midi jean super stretch denim shorts size us 2  brand  american eagle model  super stretch shorts category  women waist  2 inseam  4 waist  2 inseam  4 american eagle womens gray midi jean super stretch denim shorts size us 2
537,60876762a4f63c0012175fcb,"['k5Nn6yPMekeTo7V', 'glQj6AigirBtCrZ', 'fsWQtfLhoq8K1lB', '8j6iECYDXsLesfr', None, None, None, None, None, None, None, None]",womenamerican eagle super stretch x shorts womens denim shorts size 4  brand  american eagle model  super stretch x shorts category  women waist  4 waist  4 american eagle super stretch x shorts womens denim shorts size 4
538,608767d4a4f63c0012175fcd,"['nW55Pr-xL1RnXb3', 'TM1ZRfCnQosngNL', 'guwDhnVFN5pNIL8', 'qUKH9g1b1TfFtCq', 'ecYN-Smz35ZlhPw', 'Bh4Vd9e5885sqPF', 'j1VQIeUpVD5OqCD', None, None, None, None, None]",womenamerican eagle outfitters womens burgundy super stretch denim shorts size us 2  brand  american eagle outfitters model  super stretch shorts category  women waist  2 waist  2 american eagle outfitters womens burgundy super stretch denim shorts size us 2
539,6087688fa4f63c0012175fcf,"['ZAfgu4r-DDgTONA', 'tTwDFrX0Dh_4mXj', '1I3srdbFL3nHnJk', 'swdbOrc7_vDd6lB', 'S8NV2mrSKmvYH7L', 'UWmhBpEYD95TlNV', '9R15bdlyvESTMrA', 'VoS-F8kE4z_kPgB', 'JYK36_pVIDnYRUZ', None, None, None]",womenamerican eagle womens curvy hi rise shortie jean shorts next level stretch sz 4  brand  american eagle model  curvy high rise shortie category  women waist  4 inseam  4 waist  4 inseam  4 american eagle womens curvy hi rise shortie jean shorts next level stretch sz 4
540,608defdaaebff400122d5d27,"['PFVD-vX6JHhbD4g', '_wBd7V9nKbqT6Qf', 'PTc6hkKkWTMPvzd', 'sUIfxEuCBzZNCh8', 'b9b3HFG3gq6d_9X', 'T_ucmaPvJD9LCnw', 'tSQlNu5vF68QsSv', None, None, None, None, None]",womenamerican eagle womens blue coin pockets hi rise denim cut off shorts size 4    brand  american eagle model  hi rise shortie category  women waist  4 waist  4 american eagle womens blue coin pockets hi rise denim cut off shorts size 4  
541,608f4349aebff400122d5da5,"['W6SWKbiKPXL74tv', '2pt_j1TetHhQ4i9', 'Vwz1PbU3VJ5a3un', '_QmLwSFEDQ-y6Yh', 'j1kolbia7WPDtxT', '4lQc9pM1JC03vve', 'eweiPagMw7_JuQK', None, None, None, None, None]",womenamerican eagle womens blue distressed cuffed stretch denim jean shorts size 4  brand  american eagle model  distressed shorts cuffed category  women waist  4 waist  4 american eagle womens blue distressed cuffed stretch denim jean shorts size 4
542,608f439eaebff400122d5da7,"['7f_vjJOZ5IadV9E', '_8ErIsW4dtg0XRg', 'tk8QKs-G8ppYjFN', 'NhCA1FUAIyaka-w', 'sy79WWwPEob3pU0', '9HtlQlJZuIzWqmC', 'jiwnHQU_TGyielV', None, None, None, None, None]",womenamerican eagle womens blue stretch comfort dark wash casual jean shorts size 12  brand  american eagle model  jean shorts dark wash category  women waist  12 inseam  4 waist  12 inseam  4 american eagle womens blue stretch comfort dark wash casual jean shorts size 12stretch
543,602f6ae57eb7514eda840656,"['8e8d8d29370cd87c5d38blob', '2b9c7e9eeb9353bd1197blob', 'b7edd6aea43240c4fe16blob', '34a1da17e225f2acaea2blob', '3eb5022676fb7767b62dblob', '38903a73f59704d7725cblob', '98d7bde25890d881304cblob', None, None, None, None, None]","womencharter club womens khaki solid allison fit casual bermuda shorts size 12

brand: charter club
model: allison fit 
category: women
charter club womens khaki solid allison fit casual bermuda shorts size 12"
544,604d0a60e4293a7de460bd78,"['2e88959e922d5cc8c75efile.jpeg', '1585d27b5096c4d25477file.jpeg', 'c6b8e39535586ca5bfb3file.jpeg', '341d9ee9df45f289294afile.jpeg', '00e8c70bc8943caeec06file.jpeg', '30a8e0f5f4ac32c65dcdfile.jpeg', 'c2567a4a18037e92f553file.jpeg', '327d80996f672cd270cbfile.jpeg', '99e7ea7571dd226a0a47file.jpeg', 'd8f45f224207a20ec505file.jpeg', '788a6608b5fef5da7393file.jpeg', '596cbba3ebb35b04aad7file.jpeg']",womenlands end womens brief lined bottoms performance blue swim shorts size xxl
545,604d21d6e4293a7de460bf18,"['e7cdd3a98d4287476ceffile.jpeg', 'f1a7a9c8af74ff67c144file.jpeg', 'c89cd0f777ea92560057file.jpeg', 'aa7f2287eff6bbffdf33file.jpeg', '0b8e0c7a26a05437e19cfile.jpeg', '8744b3ce6f6e6d36e0b0file.jpeg', '83d7954d78a69393e069file.jpeg', '1f629a34f769f4a29c16file.jpeg', '4fd7241601cd511dfbdbfile.jpeg', 'c0429d8688b6525998ccfile.jpeg', '7be864a2026f67f69401file.jpeg', '699c3fc0ef1e9183d983file.jpeg']",womenll bean womens flat front slash pockets olive green hiking shorts size 10 r
546,6052b2e376d52900130bcd78,"['tblGc90on4ktcaC', 'Ez9tUxFZ1mIsRyw', 'MHs7iU2vfFNGCuT', 'GqJycre4wS5aePi', 'Q6mKJLk0z2aunmO', '7Sy43WmYAj1VNRL', '2Gqx8yUCdfNxI4B', 'E55uZ1o-TjtDtWn', None, None, None, None]",womenamerican eagle womens mini stretch denim distressed jeans blue shorts size 4
547,60876666f30edd0012104f7d,"['HHbgtboPpyiszm7', '9OvWfC_SAtPNhXL', 'llhoaLmAsf7K9HY', 'kQhygV3jV0etwD5', 'fOhbm9Czdp4b4S9', 'ohFG96kzukZ2A0p', 'yD2PgxCnnmMF0sp', None, None, None, None, None]",womenjust black womens cutoff raw hem stretch dark wash black jean shorts size 15w  brand  jb just black category  women just black womens cutoff raw hem stretch dark wash black jean shorts size 15w
548,608b6c8eb3f6b1001303ea27,"['92qAeVlBylAOmlN', 'pOCxHrMPCYV0awT', 'DLcjF5mDLUU4BFy', 'oJpoHQ3f3C6QAVZ', 'k8pa49EFHk0wYx-', '0L9vas4Ji__6qdp', '7QfNkkcpG-K0v0N', 'VZdnwgpLqG0gJBZ', '3ZHWMkzxjp-jyxF', '3UyZUvOHVbrtsjj', None, None]",womenfree people womens pink coral cotton solid frayed edge relaxed shorts size 6
549,608b6cf8b3f6b1001303ea29,"['0XQDg00haPiNZeN', 'EwY-WSQsjfApfkZ', '2V1vXmCwSc6cn3a', 'XyF_Lf-UfQqb3Ab', 'xl6UqLdE1Ae8_wA', 'Bz_BKnnXdJaOR6C', '07fLj-7yfEl0ypg', 'huricq42WEQhPVD', 'MVYIIgfnnM2-3Q4', None, None, None]",womenlee riders womens black mid rise regular fit stretch bermuda denim shorts sz 8 m
550,608b6d5db3f6b1001303ea2b,"['gtDztDXgtTs-CmX', 'Imh_5FTQ_IYhSyX', 'f5KPkcKcBn8yvKZ', '1ns1HIl8ezHGmnt', 'wFP5RbrUnxojWpM', 'pNz9RTuVWJv_QWU', 'pv7Bndb0iGn3pFM', '96MPnvAcb0IM_AQ', 'VOAdHjsblTZgtKt', 'qokSR2xvUmhCfmZ', '-D4llOZl1Kmi9SP', None]",womenvintage bugle boy womens blue cut off frayed retro denim shorts size 8
551,608e1b7f48c9e60012ff65cf,"['OouXC_OEg2vGKUg', 'cvTqVPzPVIdHvXv', 'TB10nAmc_eNbzjl', 'dTmrJF8-LX2vlwF', 'VnjzelbKdgdPcVZ', 'ZIH0NG3zILBtZTD', 'Cu5PgKwD030xrTw', None, None, None, None, None]",womenholister womens low rise cut off chrochet sides blue denim shorts size 00 w23  brand  holister category  women holister womens low rise cut off chrochet sides blue denim shorts size 00 w23
552,609dd204ab0f5b00191afddd,"['fH9fnfZSwQPe6ax', 'cn7OLYLM9eKfMrC', 'Es9Sp5HnA41h6YL', 'JNZlK5UmJOxSuLq', 'taf9MKvG1aKILXN', 'HjPxZZI6oOCR0kl', '2DoOJtSZavKGiSe', 'q_LAj5aeG4mpuXN', 'UDL19DpXVqfybCk', 'Ogyh4lIdRvwxCig', 'FjIwjLf16e26p7s', 'WyyuoHiKz9WvrIk']",womenbdg womens blue denim cut offs casual super high rise shorts size 31  brand  bdg category  women bdg womens blue denim cut offs casual super high rise shorts size 31
